frame_id,timestamp_sec,timestamp_nanosec,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w
map,1651236809,169005568,-99.18192400424677,50.11730182905437,-2.0149166536784207,-0.002311229199087611,-0.00812444712437094,0.44368942705218306,0.8961408058450514
map,1651236809,279005440,-99.17018397112597,50.12970544763516,-2.017288848907452,-0.0023064019526818167,-0.008994657542173929,0.4439686906900175,0.8959941843185831
map,1651236809,279005440,-98.8640353556419,50.283591483170405,-2.0102271962942044,-0.0025777647570678535,-0.008946506544310819,0.445562245546212,0.8952025471888062
map,1651236809,379005440,-99.07069281728151,50.42440232162859,-2.0134468296808095,-0.001541953150762531,-0.00911680816227864,0.4409948137114524,0.8974620217418754
map,1651236809,379005440,-99.08510566596624,50.435281125728366,-2.01331188246316,-0.001467525863587709,-0.009090376480999713,0.44072511688161825,0.8975948878937297
map,1651236809,479005440,-99.09124879469374,50.45063726519885,-2.0143957964004016,-0.0015438729988449364,-0.00919177937855765,0.44045320814610867,0.8977271852193294
map,1651236809,479005440,-99.09231701605461,50.452947867751824,-2.0134674640326513,-0.0020844504945233765,-0.009468609931595266,0.44047617708884074,0.8977119459544356
map,1651236809,599005184,-99.09607144940344,50.46432575639967,-2.0061990895294204,-0.0017704383708713818,-0.009073820936475812,0.4411780550036349,0.8973719714281237
map,1651236809,599005184,-98.96874174953437,50.50481958476196,-1.997431606474242,-0.0022894842480306408,-0.009093782958571866,0.44119781244396533,0.8973608815120258
map,1651236809,599005184,-98.96874174953437,50.50481958476196,-1.997431606474242,-0.0022894842480306408,-0.009093782958571866,0.44119781244396533,0.8973608815120258
map,1651236809,689005056,-99.0368729704808,50.58988737663768,-1.9980282713160633,-0.0014114529515789256,-0.00867765182570397,0.443253875008828,0.8963530043732857
map,1651236809,689005056,-99.07377604533268,50.750527371549744,-2.0030240469122185,-0.0010496532769207478,-0.008690819962863092,0.4410490998838711,0.8974402817836954
map,1651236809,689005056,-99.07377604533268,50.750527371549744,-2.0030240469122185,-0.0010496532769207478,-0.008690819962863092,0.4410490998838711,0.8974402817836954
map,1651236809,779004928,-99.21413228978265,50.742363604075706,-1.998499456724188,-0.0009211767151852974,-0.008136193680325267,0.4402451619430079,0.8978402704109624
map,1651236809,779004928,-99.21448423495129,50.74226188255085,-1.9984660739993962,-0.0009240690807480346,-0.008136614684835055,0.44024151254692095,0.8978420530517625
map,1651236809,779004928,-99.21448423495129,50.74226188255085,-1.9984660739993962,-0.0009240690807480346,-0.008136614684835055,0.44024151254692095,0.8978420530517625
map,1651236809,899004928,-99.17209341578425,50.77889634294813,-2.000738578331887,-0.0016887264343059315,-0.007383302164915256,0.4392147410998434,0.8983501801929854
map,1651236809,899004928,-99.17047112624945,50.783327055836565,-2.000888024302184,-0.0016852158877680016,-0.007392177351930277,0.43914469223419794,0.8983843581919382
map,1651236809,899004928,-99.17047112624945,50.783327055836565,-2.000888024302184,-0.0016852158877680016,-0.007392177351930277,0.43914469223419794,0.8983843581919382
map,1651236809,979004928,-98.89943593941662,51.26308584833973,-2.0178150807083783,-0.0019432878121723497,-0.007228839578516673,0.4312151690716151,0.9022180697998494
map,1651236809,979004928,-98.90028145550623,51.34679231670466,-2.0043067798135388,-0.0016678907661891909,-0.00705351964143757,0.4310200076329296,0.9023132599165156
map,1651236810,149004800,-98.87989842166404,51.34058816522486,-2.004688067588389,-0.0024685639519871007,-0.006139388620259987,0.4315877200551824,0.9020467027803794
map,1651236810,149004800,-98.72879939905114,51.48127278714823,-1.9967405293210507,-0.0016806341377383397,-0.005812637941693145,0.4333925232193153,0.9011849474589827
map,1651236810,149004800,-98.72879939905114,51.48127278714823,-1.9967405293210507,-0.0016806341377383397,-0.005812637941693145,0.4333925232193153,0.9011849474589827
map,1651236810,209004544,-98.72742504479358,51.481958816243605,-1.99607285974084,-0.0016666904214031459,-0.005782790948829039,0.43333688730712044,0.9012119193457537
map,1651236810,299004672,-98.7187368815156,51.521515644061886,-1.9769583307625938,-0.0011876175895389164,-0.005353673830048327,0.4328250036707605,0.9014612825509415
map,1651236810,299004672,-98.71831661336863,51.52240094935793,-1.9769752220340204,-0.0011888692051096894,-0.005354227141674538,0.4328149264544803,0.9014661159910179
map,1651236810,379004416,-98.69895320146222,51.589697827616966,-1.965664836628952,-0.0009142192732187575,-0.005442553550954813,0.4323836121215982,0.9016728646147919
map,1651236810,379004416,-98.69798960846208,51.59601912338657,-1.9657398290808865,-0.0008997578638291087,-0.005436540444476862,0.4323497247370814,0.901689164836504
map,1651236810,479004416,-98.5881923384976,51.54992383145659,-1.9905748629701236,-0.00456138398728981,-0.007828657399924487,0.431609896838391,0.9020148573336186
map,1651236810,479004416,-98.5689017851657,51.54043603112441,-1.9915871423645972,0.004683793274996203,0.007831450367728435,-0.4314624808769304,-0.9020847288704201
map,1651236810,579004160,-98.29777017710545,51.55593195273654,-1.981256770778763,0.005476204209048083,0.007912806423137918,-0.43243838685999664,-0.9016121340420694
map,1651236810,579004160,-98.29385788096272,51.55626331732437,-1.9805663408798655,0.005501041307461935,0.007913968033095096,-0.4324510237189923,-0.9016059115483329
map,1651236810,659004160,-98.17432816793006,51.98622213279908,-1.9687324298728934,0.005139617890623758,0.007556562480119431,-0.43725881998518784,-0.8992892788400091
map,1651236810,659004160,-98.17543848266341,52.00642162178688,-1.9675619102373303,0.005043896464101214,0.007509552035625376,-0.43768034032685565,-0.899085138030905
map,1651236810,799004160,-98.24966244927987,52.53914008529058,-1.960477344412337,0.004794205002525766,0.006772471493761159,-0.4367503985094984,-0.8995444617305218
map,1651236810,799004160,-98.02712445431395,52.68426982637858,-1.9605490646269823,0.004892650963550578,0.006710683211979305,-0.43873945270045134,-0.8985759407760069
map,1651236810,889004032,-98.07337889172732,52.78371661320033,-1.9551763070909218,0.007096361699602406,0.007031373280002065,-0.43786281786008807,-0.8989862925406866
map,1651236810,889004032,-98.07453522262112,52.78739945826625,-1.9551592342512696,0.007086149115439252,0.007027975844646827,-0.43782313917554383,-0.8990057245917366
map,1651236810,999003904,-98.1260423403749,52.80422348382974,-1.947054483468226,0.008241813348132893,0.007809042160020465,-0.4377190266097083,-0.8990401243087692
map,1651236810,999003904,-98.14201829466069,52.80936639938731,-1.9456024455411962,0.00815576636791641,0.007762066011483495,-0.43774176144807775,-0.8990302464825751
map,1651236811,69003776,-98.14633860109275,52.753213327317205,-1.9520928129306603,0.010347366177670552,0.0093908742680774,-0.43683189501735653,-0.8994346218537573
map,1651236811,69003776,-98.1463356943155,52.75321759547495,-1.9520927140198405,0.010347341688264304,0.00939086372962406,-0.4368319058550877,-0.8994346169819181
map,1651236811,179003648,-98.12838138233599,52.634277773114576,-1.9561633055012149,0.010364563064501842,0.010521097046700604,-0.43754651760536295,-0.8990744837224754
map,1651236811,179003648,-98.12500193338033,52.62017175075916,-1.9558965336149319,0.010357425701100757,0.010500273173968257,-0.4376685134644575,-0.899015428298052
map,1651236811,319003648,-98.14473090486885,52.5236313731593,-1.963682235389726,0.009912656923427734,0.01335383668368954,-0.4391500812462018,-0.8982597733506706
map,1651236811,319003648,-98.14844616628612,52.51895403382485,-1.9635493020405455,0.009914473557244147,0.013358500647642407,-0.4391402274873747,-0.8982645012894956
map,1651236811,409003520,-98.2764139162363,52.94520887352884,-1.937061644509065,-0.005440993070083009,0.013509169002255007,-0.43563100375300656,-0.9000075146999763
map,1651236811,409003520,-98.29323990820807,53.05559723728086,-1.935611173292894,0.005541461412895854,-0.013457717341128883,0.4348793048254165,0.9003711303034646
map,1651236811,529003264,-98.37707350650037,53.40530580530014,-1.93635576248664,0.013938358884038967,-0.01186179921320611,0.43764047377403953,0.898963756547437
map,1651236811,619003392,-98.46947533591921,53.53300099488563,-1.918215390895148,0.027923672396493186,-0.00593045072959198,0.4509994735160587,0.8920675832930345
map,1651236811,619003392,-98.46286662130933,53.5326396775181,-1.9190300103267357,0.027864279341266857,-0.005953180151065181,0.4510087272115102,0.892064610643161
map,1651236811,619003392,-98.46286662130933,53.5326396775181,-1.9190300103267357,0.027864279341266857,-0.005953180151065181,0.4510087272115102,0.892064610643161
map,1651236811,709003264,-97.7216131241396,53.18870309008536,-1.968672068085386,0.022628649865302424,0.0015508197690719868,0.47748167420542437,0.87834889990328
map,1651236811,709003264,-97.71831400717322,53.197843982853804,-1.968424396341493,0.022669712556019316,0.0015620797309479472,0.477482580578113,0.8783473283866738
map,1651236811,709003264,-97.71831400717322,53.197843982853804,-1.968424396341493,0.022669712556019316,0.0015620797309479472,0.477482580578113,0.8783473283866738
map,1651236811,829003008,-98.23453454701547,53.598957509179186,-1.9855402577605867,0.021365959852698766,0.012691997716322623,0.4931703190592548,0.8695777396831951
map,1651236811,829003008,-98.23453448791214,53.5989575194592,-1.985540256088391,0.021365959869004462,0.012691997921476685,0.4931703221668116,0.8695777379173876
map,1651236811,979002880,-99.04522399039952,54.402843264292486,-1.9558255974979828,0.03370918219854576,0.04581261434628124,0.611167139159492,0.7894552700526271
map,1651236811,979002880,-99.04522399039952,54.402843264292486,-1.9558255974979828,0.03370918219854576,0.04581261434628124,0.611167139159492,0.7894552700526271
map,1651236811,979002880,-99.04522399039952,54.402843264292486,-1.9558255974979828,0.03370918219854576,0.04581261434628124,0.611167139159492,0.7894552700526271
map,1651236812,79002880,-98.92877445698842,53.65661033724875,-2.0609525592198685,0.03200352744734628,0.04075112612766971,0.5078669758243799,0.8598757205650431
map,1651236812,79002880,-98.95620072113829,54.43150851387404,-2.0373025187488163,0.03002730308980991,0.04988081811679347,0.6185801127961211,0.7835616817496184
